date,hospital,blood_group,demand,units_collected,stock_on_hand,units_used,units_expired,units_expiring_soon,shortage,is_weekend,is_holiday,is_dengue_season,day_of_week,month,year,week_of_year
2021-07-31,Hospital_C,O_negative,3,5,212,3,0,0,0,1,0,1,5,7,2021,30
2021-08-01,Hospital_C,O_negative,4,3,211,4,0,0,0,1,0,1,6,8,2021,30
2021-08-02,Hospital_C,O_negative,23,25,213,23,0,0,0,0,0,1,0,8,2021,31
2021-08-03,Hospital_C,O_negative,10,14,217,10,0,0,0,0,0,1,1,8,2021,31
2021-08-04,Hospital_C,O_negative,9,9,217,9,0,0,0,0,0,1,2,8,2021,31
2021-08-05,Hospital_C,O_negative,8,8,217,8,0,0,0,0,0,1,3,8,2021,31
2021-08-06,Hospital_C,O_negative,7,11,221,7,0,0,0,0,0,1,4,8,2021,31
2021-08-07,Hospital_C,O_negative,10,14,225,10,0,0,0,1,0,1,5,8,2021,31
2021-08-08,Hospital_C,O_negative,3,2,224,3,0,4,0,1,0,1,6,8,2021,31
2021-08-09,Hospital_C,O_negative,6,8,226,6,0,8,0,0,0,1,0,8,2021,32
2021-08-10,Hospital_C,O_negative,12,14,228,12,0,0,0,0,0,1,1,8,2021,32
2021-08-11,Hospital_C,O_negative,17,30,241,17,0,0,0,0,0,1,2,8,2021,32
2021-08-12,Hospital_C,O_negative,6,6,241,6,0,0,0,0,0,1,3,8,2021,32
2021-08-13,Hospital_C,O_negative,8,10,243,8,0,0,0,0,0,1,4,8,2021,32
2021-08-14,Hospital_C,O_negative,5,4,242,5,0,0,0,1,0,1,5,8,2021,32
2021-08-15,Hospital_C,O_negative,5,6,243,5,0,2,0,1,1,1,6,8,2021,32
2021-08-16,Hospital_C,O_negative,3,3,243,3,0,0,0,0,0,1,0,8,2021,33
2021-08-17,Hospital_C,O_negative,8,8,243,8,0,0,0,0,0,1,1,8,2021,33
2021-08-18,Hospital_C,O_negative,7,6,242,7,0,0,0,0,0,1,2,8,2021,33
2021-08-19,Hospital_C,O_negative,4,4,242,4,0,0,0,0,0,1,3,8,2021,33
2021-08-20,Hospital_C,O_negative,6,10,246,6,0,0,0,0,0,1,4,8,2021,33
2021-08-21,Hospital_C,O_negative,3,4,247,3,0,0,0,1,0,1,5,8,2021,33
2021-08-22,Hospital_C,O_negative,5,3,245,5,0,0,0,1,0,1,6,8,2021,33
2021-08-23,Hospital_C,O_negative,9,5,241,9,0,0,0,0,0,1,0,8,2021,34
2021-08-24,Hospital_C,O_negative,5,10,246,5,0,0,0,0,0,1,1,8,2021,34
2021-08-25,Hospital_C,O_negative,5,10,251,5,0,0,0,0,0,1,2,8,2021,34
2021-08-26,Hospital_C,O_negative,7,4,248,7,0,0,0,0,0,1,3,8,2021,34
2021-08-27,Hospital_C,O_negative,13,10,245,13,0,0,0,0,0,1,4,8,2021,34
2021-08-28,Hospital_C,O_negative,3,3,245,3,0,21,0,1,0,1,5,8,2021,34
2021-08-29,Hospital_C,O_negative,1,2,246,1,0,28,0,1,0,1,6,8,2021,34
2021-08-30,Hospital_C,O_negative,11,9,244,11,0,19,0,0,0,1,0,8,2021,35
2021-08-31,Hospital_C,O_negative,5,8,247,5,0,20,0,0,0,1,1,8,2021,35
2021-09-01,Hospital_C,O_negative,5,5,243,5,4,11,0,0,0,1,2,9,2021,35
2021-09-02,Hospital_C,O_negative,10,17,247,10,3,25,0,0,0,1,3,9,2021,35
2021-09-03,Hospital_C,O_negative,7,10,250,7,0,27,0,0,0,1,4,9,2021,35
2021-09-04,Hospital_C,O_negative,5,4,249,5,0,22,0,1,0,1,5,9,2021,35
2021-09-05,Hospital_C,O_negative,6,4,247,6,0,30,0,1,0,1,6,9,2021,35
2021-09-06,Hospital_C,O_negative,11,16,245,11,7,60,0,0,0,1,0,9,2021,36
2021-09-07,Hospital_C,O_negative,5,3,243,5,0,55,0,0,0,1,1,9,2021,36
2021-09-08,Hospital_C,O_negative,4,5,244,4,0,57,0,0,0,1,2,9,2021,36
2021-09-09,Hospital_C,O_negative,3,1,239,3,3,51,0,0,0,1,3,9,2021,36
2021-09-10,Hospital_C,O_negative,6,6,194,6,45,0,0,0,0,1,4,9,2021,36
2021-09-11,Hospital_C,O_negative,4,6,196,4,0,4,0,1,0,1,5,9,2021,36
2021-09-12,Hospital_C,O_negative,3,7,200,3,0,9,0,1,0,1,6,9,2021,36
2021-09-13,Hospital_C,O_negative,3,6,203,3,0,16,0,0,0,1,0,9,2021,37
2021-09-14,Hospital_C,O_negative,4,4,203,4,0,17,0,0,0,1,1,9,2021,37
2021-09-15,Hospital_C,O_negative,8,10,205,8,0,19,0,0,0,1,2,9,2021,37
2021-09-16,Hospital_C,O_negative,8,10,207,8,0,13,0,0,0,1,3,9,2021,37
2021-09-17,Hospital_C,O_negative,5,12,214,5,0,11,0,0,0,1,4,9,2021,37
2021-09-18,Hospital_C,O_negative,3,1,212,3,0,22,0,1,0,1,5,9,2021,37
2021-09-19,Hospital_C,O_negative,3,1,207,3,3,16,0,1,0,1,6,9,2021,37
2021-09-20,Hospital_C,O_negative,10,14,211,10,0,20,0,0,0,1,0,9,2021,38
2021-09-21,Hospital_C,O_negative,4,4,211,4,0,27,0,0,0,1,1,9,2021,38
2021-09-22,Hospital_C,O_negative,3,4,210,3,2,32,0,0,0,1,2,9,2021,38
2021-09-23,Hospital_C,O_negative,6,5,209,6,0,38,0,0,0,1,3,9,2021,38
2021-09-24,Hospital_C,O_negative,2,3,205,2,5,31,0,0,0,1,4,9,2021,38
2021-09-25,Hospital_C,O_negative,6,10,200,6,9,26,0,1,0,1,5,9,2021,38
2021-09-26,Hospital_C,O_negative,4,7,199,4,4,21,0,1,0,1,6,9,2021,38
2021-09-27,Hospital_C,O_negative,3,5,193,3,8,15,0,0,0,1,0,9,2021,39
2021-09-28,Hospital_C,O_negative,8,12,197,8,0,13,0,0,0,1,1,9,2021,39
2021-09-29,Hospital_C,O_negative,2,4,199,2,0,11,0,0,0,1,2,9,2021,39
2021-09-30,Hospital_C,O_negative,12,12,199,12,0,0,0,0,0,1,3,9,2021,39
2021-10-01,Hospital_C,O_negative,3,7,203,3,0,13,0,0,0,1,4,10,2021,39
2021-10-02,Hospital_C,O_negative,2,1,202,2,0,25,0,1,1,1,5,10,2021,39
2021-10-03,Hospital_C,O_negative,20,24,206,20,0,5,0,1,0,1,6,10,2021,39
2021-10-04,Hospital_C,O_negative,7,10,209,7,0,20,0,0,0,1,0,10,2021,40
2021-10-05,Hospital_C,O_negative,4,4,209,4,0,18,0,0,0,1,1,10,2021,40
2021-10-06,Hospital_C,O_negative,9,11,211,9,0,9,0,0,0,1,2,10,2021,40
2021-10-07,Hospital_C,O_negative,19,21,213,19,0,0,0,0,0,1,3,10,2021,40
2021-10-08,Hospital_C,O_negative,6,8,215,6,0,0,0,0,0,1,4,10,2021,40
2021-10-09,Hospital_C,O_negative,5,7,217,5,0,0,0,1,0,1,5,10,2021,40
2021-10-10,Hospital_C,O_negative,2,4,219,2,0,0,0,1,0,1,6,10,2021,40
2021-10-11,Hospital_C,O_negative,9,5,215,9,0,0,0,0,0,1,0,10,2021,41
2021-10-12,Hospital_C,O_negative,9,10,216,9,0,0,0,0,0,1,1,10,2021,41
2021-10-13,Hospital_C,O_negative,8,6,214,8,0,0,0,0,0,1,2,10,2021,41
2021-10-14,Hospital_C,O_negative,7,13,220,7,0,0,0,0,0,1,3,10,2021,41
2021-10-15,Hospital_C,O_negative,5,8,223,5,0,0,0,0,0,1,4,10,2021,41
2021-10-16,Hospital_C,O_negative,9,12,226,9,0,0,0,1,0,1,5,10,2021,41
2021-10-17,Hospital_C,O_negative,4,6,228,4,0,0,0,1,0,1,6,10,2021,41
2021-10-18,Hospital_C,O_negative,4,3,227,4,0,0,0,0,0,1,0,10,2021,42
2021-10-19,Hospital_C,O_negative,7,5,225,7,0,0,0,0,0,1,1,10,2021,42
2021-10-20,Hospital_C,O_negative,7,9,227,7,0,0,0,0,0,1,2,10,2021,42
2021-10-21,Hospital_C,O_negative,5,8,230,5,0,0,0,0,0,1,3,10,2021,42
2021-10-22,Hospital_C,O_negative,8,9,231,8,0,0,0,0,0,1,4,10,2021,42
2021-10-23,Hospital_C,O_negative,6,10,235,6,0,0,0,1,0,1,5,10,2021,42
2021-10-24,Hospital_C,O_negative,6,10,239,6,0,0,0,1,0,1,6,10,2021,42
2021-10-25,Hospital_C,O_negative,8,8,239,8,0,0,0,0,0,1,0,10,2021,43
2021-10-26,Hospital_C,O_negative,8,9,240,8,0,0,0,0,0,1,1,10,2021,43
2021-10-27,Hospital_C,O_negative,2,0,238,2,0,0,0,0,0,1,2,10,2021,43
2021-10-28,Hospital_C,O_negative,7,4,235,7,0,0,0,0,0,1,3,10,2021,43
2021-10-29,Hospital_C,O_negative,4,3,234,4,0,5,0,0,0,1,4,10,2021,43
2021-10-30,Hospital_C,O_negative,4,4,234,4,0,8,0,1,0,1,5,10,2021,43
2021-10-31,Hospital_C,O_negative,2,2,234,2,0,38,0,1,0,1,6,10,2021,43
2021-11-01,Hospital_C,O_negative,8,3,229,8,0,31,0,0,0,0,0,11,2021,44
2021-11-02,Hospital_C,O_negative,7,8,230,7,0,24,0,0,0,0,1,11,2021,44
2021-11-03,Hospital_C,O_negative,6,3,227,6,0,18,0,0,0,0,2,11,2021,44
2021-11-04,Hospital_C,O_negative,6,5,209,6,17,5,0,0,1,0,3,11,2021,44
2021-11-05,Hospital_C,O_negative,6,9,212,6,0,0,0,0,0,0,4,11,2021,44
2021-11-06,Hospital_C,O_negative,6,11,217,6,0,0,0,1,0,0,5,11,2021,44
2021-11-07,Hospital_C,O_negative,3,2,216,3,0,0,0,1,0,0,6,11,2021,44
2021-11-08,Hospital_C,O_negative,7,9,218,7,0,0,0,0,0,0,0,11,2021,45
2021-11-09,Hospital_C,O_negative,10,5,213,10,0,0,0,0,0,0,1,11,2021,45
2021-11-10,Hospital_C,O_negative,2,5,216,2,0,0,0,0,0,0,2,11,2021,45
2021-11-11,Hospital_C,O_negative,4,5,217,4,0,1,0,0,0,0,3,11,2021,45
2021-11-12,Hospital_C,O_negative,6,8,219,6,0,8,0,0,0,0,4,11,2021,45
2021-11-13,Hospital_C,O_negative,9,10,220,9,0,50,0,1,0,0,5,11,2021,45
2021-11-14,Hospital_C,O_negative,7,6,219,7,0,62,0,1,0,0,6,11,2021,45
2021-11-15,Hospital_C,O_negative,8,4,215,8,0,62,0,0,0,0,0,11,2021,46
2021-11-16,Hospital_C,O_negative,24,23,214,24,0,38,0,0,0,0,1,11,2021,46
2021-11-17,Hospital_C,O_negative,6,1,198,6,11,28,0,0,0,0,2,11,2021,46
2021-11-18,Hospital_C,O_negative,6,9,188,6,13,9,0,0,0,0,3,11,2021,46
2021-11-19,Hospital_C,O_negative,8,7,185,8,2,0,0,0,0,0,4,11,2021,46
2021-11-20,Hospital_C,O_negative,5,3,183,5,0,0,0,1,0,0,5,11,2021,46
2021-11-21,Hospital_C,O_negative,3,3,183,3,0,0,0,1,0,0,6,11,2021,46
2021-11-22,Hospital_C,O_negative,6,8,185,6,0,0,0,0,0,0,0,11,2021,47
2021-11-23,Hospital_C,O_negative,5,8,188,5,0,18,0,0,0,0,1,11,2021,47
2021-11-24,Hospital_C,O_negative,4,6,190,4,0,16,0,0,0,0,2,11,2021,47
2021-11-25,Hospital_C,O_negative,9,9,190,9,0,15,0,0,0,0,3,11,2021,47
2021-11-26,Hospital_C,O_negative,9,7,188,9,0,6,0,0,0,0,4,11,2021,47
2021-11-27,Hospital_C,O_negative,3,4,189,3,0,3,0,1,0,0,5,11,2021,47
2021-11-28,Hospital_C,O_negative,4,1,186,4,0,8,0,1,0,0,6,11,2021,47
2021-11-29,Hospital_C,O_negative,4,0,182,4,0,15,0,0,0,0,0,11,2021,48
2021-11-30,Hospital_C,O_negative,5,1,178,5,0,10,0,0,0,0,1,11,2021,48
2021-12-01,Hospital_C,O_negative,3,6,181,3,0,7,0,0,0,0,2,12,2021,48
2021-12-02,Hospital_C,O_negative,3,4,182,3,0,4,0,0,0,0,3,12,2021,48
2021-12-03,Hospital_C,O_negative,9,17,186,9,4,0,0,0,0,0,4,12,2021,48
2021-12-04,Hospital_C,O_negative,3,7,190,3,0,8,0,1,0,0,5,12,2021,48
2021-12-05,Hospital_C,O_negative,7,7,190,7,0,10,0,1,0,0,6,12,2021,48
2021-12-06,Hospital_C,O_negative,8,7,189,8,0,2,0,0,0,0,0,12,2021,49
2021-12-07,Hospital_C,O_negative,16,14,187,16,0,0,0,0,0,0,1,12,2021,49
2021-12-08,Hospital_C,O_negative,5,6,188,5,0,0,0,0,0,0,2,12,2021,49
2021-12-09,Hospital_C,O_negative,5,3,186,5,0,0,0,0,0,0,3,12,2021,49
2021-12-10,Hospital_C,O_negative,9,8,185,9,0,0,0,0,0,0,4,12,2021,49
2021-12-11,Hospital_C,O_negative,4,4,185,4,0,0,0,1,0,0,5,12,2021,49
2021-12-12,Hospital_C,O_negative,2,0,183,2,0,0,0,1,0,0,6,12,2021,49
2021-12-13,Hospital_C,O_negative,9,7,181,9,0,0,0,0,0,0,0,12,2021,50
2021-12-14,Hospital_C,O_negative,9,8,180,9,0,0,0,0,0,0,1,12,2021,50
2021-12-15,Hospital_C,O_negative,2,1,179,2,0,0,0,0,0,0,2,12,2021,50
2021-12-16,Hospital_C,O_negative,4,5,180,4,0,0,0,0,0,0,3,12,2021,50
2021-12-17,Hospital_C,O_negative,6,8,182,6,0,0,0,0,0,0,4,12,2021,50
2021-12-18,Hospital_C,O_negative,3,5,184,3,0,0,0,1,0,0,5,12,2021,50
2021-12-19,Hospital_C,O_negative,4,3,183,4,0,0,0,1,0,0,6,12,2021,50
2021-12-20,Hospital_C,O_negative,6,10,187,6,0,0,0,0,0,0,0,12,2021,51
2021-12-21,Hospital_C,O_negative,3,2,186,3,0,39,0,0,0,0,1,12,2021,51
2021-12-22,Hospital_C,O_negative,5,4,185,5,0,34,0,0,0,0,2,12,2021,51
2021-12-23,Hospital_C,O_negative,11,17,191,11,0,27,0,0,0,0,3,12,2021,51
2021-12-24,Hospital_C,O_negative,20,23,194,20,0,7,0,0,0,0,4,12,2021,51
2021-12-25,Hospital_C,O_negative,3,1,189,3,3,16,0,1,1,0,5,12,2021,51
2021-12-26,Hospital_C,O_negative,5,5,189,5,0,11,0,1,0,0,6,12,2021,51
2021-12-27,Hospital_C,O_negative,9,9,189,9,0,2,0,0,0,0,0,12,2021,52
2021-12-28,Hospital_C,O_negative,8,4,185,8,0,0,0,0,0,0,1,12,2021,52
2021-12-29,Hospital_C,O_negative,13,20,192,13,0,0,0,0,0,0,2,12,2021,52
2021-12-30,Hospital_C,O_negative,8,3,187,8,0,0,0,0,0,0,3,12,2021,52
2021-12-31,Hospital_C,O_negative,4,7,190,4,0,0,0,0,0,0,4,12,2021,52
2022-01-01,Hospital_C,O_negative,4,4,190,4,0,6,0,1,0,0,5,1,2022,52
2022-01-02,Hospital_C,O_negative,4,7,193,4,0,2,0,1,0,0,6,1,2022,52
2022-01-03,Hospital_C,O_negative,5,3,191,5,0,0,0,0,0,0,0,1,2022,1
2022-01-04,Hospital_C,O_negative,8,8,191,8,0,2,0,0,0,0,1,1,2022,1
2022-01-05,Hospital_C,O_negative,3,1,189,3,0,7,0,0,0,0,2,1,2022,1
2022-01-06,Hospital_C,O_negative,2,2,189,2,0,11,0,0,0,0,3,1,2022,1
2022-01-07,Hospital_C,O_negative,7,5,187,7,0,4,0,0,0,0,4,1,2022,1
2022-01-08,Hospital_C,O_negative,1,2,188,1,0,3,0,1,0,0,5,1,2022,1
2022-01-09,Hospital_C,O_negative,2,1,187,2,0,5,0,1,0,0,6,1,2022,1
2022-01-10,Hospital_C,O_negative,7,8,187,7,1,0,0,0,0,0,0,1,2022,2
2022-01-11,Hospital_C,O_negative,7,11,191,7,0,0,0,0,0,0,1,1,2022,2
2022-01-12,Hospital_C,O_negative,8,10,193,8,0,0,0,0,0,0,2,1,2022,2
2022-01-13,Hospital_C,O_negative,4,7,196,4,0,0,0,0,0,0,3,1,2022,2
2022-01-14,Hospital_C,O_negative,13,12,195,13,0,0,0,0,0,0,4,1,2022,2
2022-01-15,Hospital_C,O_negative,6,8,197,6,0,0,0,1,0,0,5,1,2022,2
2022-01-16,Hospital_C,O_negative,21,28,204,21,0,0,0,1,0,0,6,1,2022,2
2022-01-17,Hospital_C,O_negative,7,13,210,7,0,0,0,0,0,0,0,1,2022,3
2022-01-18,Hospital_C,O_negative,6,13,217,6,0,0,0,0,0,0,1,1,2022,3
2022-01-19,Hospital_C,O_negative,12,10,215,12,0,0,0,0,0,0,2,1,2022,3
2022-01-20,Hospital_C,O_negative,7,8,216,7,0,0,0,0,0,0,3,1,2022,3
2022-01-21,Hospital_C,O_negative,10,10,216,10,0,0,0,0,0,0,4,1,2022,3
2022-01-22,Hospital_C,O_negative,6,8,218,6,0,0,0,1,0,0,5,1,2022,3
2022-01-23,Hospital_C,O_negative,4,6,220,4,0,0,0,1,0,0,6,1,2022,3
2022-01-24,Hospital_C,O_negative,5,9,224,5,0,0,0,0,0,0,0,1,2022,4
2022-01-25,Hospital_C,O_negative,7,7,224,7,0,0,0,0,0,0,1,1,2022,4
2022-01-26,Hospital_C,O_negative,5,4,223,5,0,0,0,0,1,0,2,1,2022,4
2022-01-27,Hospital_C,O_negative,6,5,222,6,0,0,0,0,0,0,3,1,2022,4
2022-01-28,Hospital_C,O_negative,10,10,222,10,0,0,0,0,0,0,4,1,2022,4
2022-01-29,Hospital_C,O_negative,4,6,224,4,0,0,0,1,0,0,5,1,2022,4
2022-01-30,Hospital_C,O_negative,0,1,225,0,0,0,0,1,0,0,6,1,2022,4
2022-01-31,Hospital_C,O_negative,4,7,228,4,0,0,0,0,0,0,0,1,2022,5
2022-02-01,Hospital_C,O_negative,5,6,229,5,0,0,0,0,0,0,1,2,2022,5
2022-02-02,Hospital_C,O_negative,4,4,229,4,0,0,0,0,0,0,2,2,2022,5
2022-02-03,Hospital_C,O_negative,8,11,232,8,0,0,0,0,0,0,3,2,2022,5
2022-02-04,Hospital_C,O_negative,5,4,231,5,0,0,0,0,0,0,4,2,2022,5
2022-02-05,Hospital_C,O_negative,3,2,230,3,0,0,0,1,0,0,5,2,2022,5
2022-02-06,Hospital_C,O_negative,13,16,233,13,0,0,0,1,0,0,6,2,2022,5
2022-02-07,Hospital_C,O_negative,9,5,229,9,0,15,0,0,0,0,0,2,2022,6
2022-02-08,Hospital_C,O_negative,3,2,228,3,0,20,0,0,0,0,1,2,2022,6
2022-02-09,Hospital_C,O_negative,2,1,227,2,0,18,0,0,0,0,2,2,2022,6
2022-02-10,Hospital_C,O_negative,7,7,227,7,0,26,0,0,0,0,3,2,2022,6
2022-02-11,Hospital_C,O_negative,6,9,227,6,3,17,0,0,0,0,4,2,2022,6
2022-02-12,Hospital_C,O_negative,0,0,225,0,2,15,0,1,0,0,5,2,2022,6
2022-02-13,Hospital_C,O_negative,8,12,229,8,0,44,0,1,0,0,6,2,2022,6
2022-02-14,Hospital_C,O_negative,7,6,221,7,7,30,0,0,0,0,0,2,2022,7
2022-02-15,Hospital_C,O_negative,5,2,218,5,0,25,0,0,0,0,1,2,2022,7
2022-02-16,Hospital_C,O_negative,6,8,220,6,0,29,0,0,0,0,2,2,2022,7
2022-02-17,Hospital_C,O_negative,4,8,205,4,19,6,0,0,0,0,3,2,2022,7
2022-02-18,Hospital_C,O_negative,9,13,209,9,0,20,0,0,0,0,4,2,2022,7
2022-02-19,Hospital_C,O_negative,4,4,209,4,0,35,0,1,0,0,5,2,2022,7
2022-02-20,Hospital_C,O_negative,3,4,210,3,0,32,0,1,0,0,6,2,2022,7
2022-02-21,Hospital_C,O_negative,5,12,217,5,0,39,0,0,0,0,0,2,2022,8
2022-02-22,Hospital_C,O_negative,4,3,208,4,8,43,0,0,0,0,1,2,2022,8
2022-02-23,Hospital_C,O_negative,3,7,197,3,15,38,0,0,0,0,2,2,2022,8
2022-02-24,Hospital_C,O_negative,13,10,194,13,0,25,0,0,0,0,3,2,2022,8
2022-02-25,Hospital_C,O_negative,7,5,192,7,0,19,0,0,0,0,4,2,2022,8
2022-02-26,Hospital_C,O_negative,5,7,189,5,5,19,0,1,0,0,5,2,2022,8
2022-02-27,Hospital_C,O_negative,6,7,182,6,8,5,0,1,0,0,6,2,2022,8
2022-02-28,Hospital_C,O_negative,8,6,180,8,0,5,0,0,0,0,0,2,2022,9
2022-03-01,Hospital_C,O_negative,9,16,187,9,0,0,0,0,0,0,1,3,2022,9
2022-03-02,Hospital_C,O_negative,8,16,195,8,0,5,0,0,0,0,2,3,2022,9
2022-03-03,Hospital_C,O_negative,6,5,194,6,0,9,0,0,0,0,3,3,2022,9
2022-03-04,Hospital_C,O_negative,6,6,194,6,0,16,0,0,0,0,4,3,2022,9
2022-03-05,Hospital_C,O_negative,7,10,197,7,0,11,0,1,0,0,5,3,2022,9
2022-03-06,Hospital_C,O_negative,4,4,197,4,0,19,0,1,0,0,6,3,2022,9
2022-03-07,Hospital_C,O_negative,3,1,195,3,0,20,0,0,0,0,0,3,2022,10
2022-03-08,Hospital_C,O_negative,6,3,190,6,2,12,0,0,0,0,1,3,2022,10
2022-03-09,Hospital_C,O_negative,9,14,195,9,0,12,0,0,0,0,2,3,2022,10
2022-03-10,Hospital_C,O_negative,5,5,195,5,0,23,0,0,0,0,3,3,2022,10
2022-03-11,Hospital_C,O_negative,9,10,196,9,0,14,0,0,0,0,4,3,2022,10
2022-03-12,Hospital_C,O_negative,2,3,197,2,0,17,0,1,0,0,5,3,2022,10
2022-03-13,Hospital_C,O_negative,2,5,200,2,0,15,0,1,0,0,6,3,2022,10
2022-03-14,Hospital_C,O_negative,4,6,192,4,10,4,0,0,0,0,0,3,2022,11
2022-03-15,Hospital_C,O_negative,9,11,194,9,0,3,0,0,0,0,1,3,2022,11
2022-03-16,Hospital_C,O_negative,7,8,195,7,0,5,0,0,0,0,2,3,2022,11
2022-03-17,Hospital_C,O_negative,10,7,192,10,0,0,0,0,0,0,3,3,2022,11
2022-03-18,Hospital_C,O_negative,2,0,190,2,0,0,0,0,1,0,4,3,2022,11
2022-03-19,Hospital_C,O_negative,2,2,190,2,0,0,0,1,0,0,5,3,2022,11
2022-03-20,Hospital_C,O_negative,2,2,190,2,0,0,0,1,0,0,6,3,2022,11
2022-03-21,Hospital_C,O_negative,10,12,192,10,0,6,0,0,0,0,0,3,2022,12
2022-03-22,Hospital_C,O_negative,7,6,191,7,0,0,0,0,0,0,1,3,2022,12
2022-03-23,Hospital_C,O_negative,6,8,193,6,0,0,0,0,0,0,2,3,2022,12
2022-03-24,Hospital_C,O_negative,9,7,191,9,0,0,0,0,0,0,3,3,2022,12
2022-03-25,Hospital_C,O_negative,5,5,191,5,0,0,0,0,0,0,4,3,2022,12
2022-03-26,Hospital_C,O_negative,5,4,190,5,0,0,0,1,0,0,5,3,2022,12
2022-03-27,Hospital_C,O_negative,3,3,190,3,0,15,0,1,0,0,6,3,2022,12
2022-03-28,Hospital_C,O_negative,7,8,191,7,0,8,0,0,0,0,0,3,2022,13
2022-03-29,Hospital_C,O_negative,6,7,192,6,0,2,0,0,0,0,1,3,2022,13
2022-03-30,Hospital_C,O_negative,3,2,191,3,0,0,0,0,0,0,2,3,2022,13
2022-03-31,Hospital_C,O_negative,3,4,192,3,0,19,0,0,0,0,3,3,2022,13
2022-04-01,Hospital_C,O_negative,6,5,191,6,0,13,0,0,0,0,4,4,2022,13
2022-04-02,Hospital_C,O_negative,7,7,191,7,0,23,0,1,0,0,5,4,2022,13
2022-04-03,Hospital_C,O_negative,5,7,193,5,0,28,0,1,0,0,6,4,2022,13
2022-04-04,Hospital_C,O_negative,5,8,195,5,1,34,0,0,0,0,0,4,2022,14
2022-04-05,Hospital_C,O_negative,8,8,195,8,0,34,0,0,0,0,1,4,2022,14
2022-04-06,Hospital_C,O_negative,6,5,190,6,4,38,0,0,0,0,2,4,2022,14
2022-04-07,Hospital_C,O_negative,3,6,189,3,4,43,0,0,0,0,3,4,2022,14
2022-04-08,Hospital_C,O_negative,8,6,178,8,9,31,0,0,0,0,4,4,2022,14
2022-04-09,Hospital_C,O_negative,4,2,176,4,0,27,0,1,0,0,5,4,2022,14
2022-04-10,Hospital_C,O_negative,7,5,164,7,10,10,0,1,0,0,6,4,2022,14
2022-04-11,Hospital_C,O_negative,12,11,158,12,5,5,0,0,0,0,0,4,2022,15
2022-04-12,Hospital_C,O_negative,5,10,163,5,0,0,0,0,0,0,1,4,2022,15
2022-04-13,Hospital_C,O_negative,7,11,167,7,0,0,0,0,0,0,2,4,2022,15
2022-04-14,Hospital_C,O_negative,3,8,172,3,0,0,0,0,0,0,3,4,2022,15
2022-04-15,Hospital_C,O_negative,5,7,174,5,0,0,0,0,0,0,4,4,2022,15
2022-04-16,Hospital_C,O_negative,9,6,171,9,0,0,0,1,0,0,5,4,2022,15
2022-04-17,Hospital_C,O_negative,23,26,174,23,0,0,0,1,0,0,6,4,2022,15
2022-04-18,Hospital_C,O_negative,4,4,174,4,0,0,0,0,0,0,0,4,2022,16
2022-04-19,Hospital_C,O_negative,11,9,172,11,0,0,0,0,0,0,1,4,2022,16
2022-04-20,Hospital_C,O_negative,3,4,173,3,0,0,0,0,0,0,2,4,2022,16
2022-04-21,Hospital_C,O_negative,6,8,175,6,0,0,0,0,0,0,3,4,2022,16
2022-04-22,Hospital_C,O_negative,6,7,176,6,0,0,0,0,0,0,4,4,2022,16
2022-04-23,Hospital_C,O_negative,3,3,176,3,0,0,0,1,0,0,5,4,2022,16
2022-04-24,Hospital_C,O_negative,2,0,174,2,0,0,0,1,0,0,6,4,2022,16
2022-04-25,Hospital_C,O_negative,6,8,176,6,0,0,0,0,0,0,0,4,2022,17
2022-04-26,Hospital_C,O_negative,1,2,177,1,0,0,0,0,0,0,1,4,2022,17
2022-04-27,Hospital_C,O_negative,4,1,174,4,0,0,0,0,0,0,2,4,2022,17
2022-04-28,Hospital_C,O_negative,7,4,171,7,0,0,0,0,0,0,3,4,2022,17
2022-04-29,Hospital_C,O_negative,9,9,171,9,0,0,0,0,0,0,4,4,2022,17
2022-04-30,Hospital_C,O_negative,14,19,176,14,0,0,0,1,0,0,5,4,2022,17
2022-05-01,Hospital_C,O_negative,4,6,178,4,0,0,0,1,0,0,6,5,2022,17
2022-05-02,Hospital_C,O_negative,7,12,183,7,0,0,0,0,0,0,0,5,2022,18
2022-05-03,Hospital_C,O_negative,2,0,181,2,0,0,0,0,0,0,1,5,2022,18
2022-05-04,Hospital_C,O_negative,10,12,183,10,0,0,0,0,0,0,2,5,2022,18
2022-05-05,Hospital_C,O_negative,5,6,184,5,0,0,0,0,0,0,3,5,2022,18
2022-05-06,Hospital_C,O_negative,6,9,187,6,0,0,0,0,0,0,4,5,2022,18
2022-05-07,Hospital_C,O_negative,5,5,187,5,0,0,0,1,0,0,5,5,2022,18
2022-05-08,Hospital_C,O_negative,4,4,187,4,0,0,0,1,0,0,6,5,2022,18
2022-05-09,Hospital_C,O_negative,12,15,190,12,0,0,0,0,0,0,0,5,2022,19
2022-05-10,Hospital_C,O_negative,8,8,190,8,0,0,0,0,0,0,1,5,2022,19
2022-05-11,Hospital_C,O_negative,11,16,195,11,0,0,0,0,0,0,2,5,2022,19
2022-05-12,Hospital_C,O_negative,9,9,195,9,0,0,0,0,0,0,3,5,2022,19
2022-05-13,Hospital_C,O_negative,8,9,196,8,0,0,0,0,0,0,4,5,2022,19
2022-05-14,Hospital_C,O_negative,2,2,196,2,0,0,0,1,0,0,5,5,2022,19
2022-05-15,Hospital_C,O_negative,6,10,200,6,0,0,0,1,0,0,6,5,2022,19
